pubtime	pcode	sentiment_score	半导体电子	计算机通信互联网	新能源电力设备	汽车产业链	医药医疗	金融	地产建筑建材	机械设备高端制造	军工航空航天	有色金属资源	化工材料	消费食品家电轻工	交通运输物流	公用事业环保	综合其他
2022-12-31 14:55:00	中央农村工作领导小组关于印发加强当前农村地区新型冠状病毒感染疫情防控工作方案的通知	0.675666	0.000000	0.000000	0.000000	0.000000	0.571429	0.000000	0.000000	0.000000	0.000000	0.000000	0.020408	0.020408	0.102041	0.000000	0.285714
2022-12-30 13:55:08	国函〔2022〕143号	0.701905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.250000
2022-12-30 13:55:07	国函〔2022〕142号	0.691390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.250000
2022-12-30 13:55:05	国函〔2022〕141号	0.677273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.333333
2022-12-30 13:55:00	国函〔2022〕140号	0.689826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.333333
2022-12-01 15:40:34	国发〔2022〕22号	0.678753	0.000000	0.117647	0.000000	0.000000	0.000000	0.294118	0.176471	0.058824	0.000000	0.000000	0.000000	0.117647	0.117647	0.058824	0.058824
2022-11-28 18:53:00	国函〔2022〕132号	0.657348	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2022-11-25 17:55:00	国函〔2022〕129号	0.625073	0.000000	0.000000	0.000000	0.000000	0.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.666667	0.000000	0.000000
2022-11-22 16:55:00	国函〔2022〕127号	0.369637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2022-11-07 16:55:00	国令第756号	0.652405	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2022-10-28 14:55:00	国办函〔2022〕102号	0.668017	0.033898	0.474576	0.000000	0.000000	0.118644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050847	0.084746	0.169492	0.067797
2022-10-25 16:55:00	国令第755号	0.687300	0.000000	0.000000	0.000000	0.000000	0.000000	0.625000	0.000000	0.000000	0.000000	0.000000	0.000000	0.125000	0.000000	0.000000	0.250000
2022-10-08 16:55:00	国函〔2022〕104号	0.660229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
